,index,image_path,sign_shape,isVal,labels_num
346,389,./trafficsigns_dataset\round\bicycle\00453_00001.png,round,1,2
347,390,./trafficsigns_dataset\round\bicycle\00453_00002.png,round,1,2
348,391,./trafficsigns_dataset\round\bicycle\00462_00000.png,round,1,2
349,392,./trafficsigns_dataset\round\bicycle\00462_00001.png,round,1,2
350,393,./trafficsigns_dataset\round\bicycle\00462_00002.png,round,1,2
351,394,./trafficsigns_dataset\round\bicycle\00463_00000.png,round,1,2
352,395,./trafficsigns_dataset\round\bicycle\00463_00001.png,round,1,2
353,396,./trafficsigns_dataset\round\bicycle\00463_00002.png,round,1,2
354,397,./trafficsigns_dataset\round\bicycle\00466_00000.png,round,1,2
355,398,./trafficsigns_dataset\round\bicycle\00466_00001.png,round,1,2
356,399,./trafficsigns_dataset\round\bicycle\00466_00002.png,round,1,2
357,400,./trafficsigns_dataset\round\bicycle\00473_00000.png,round,1,2
358,401,./trafficsigns_dataset\round\bicycle\00473_00001.png,round,1,2
359,402,./trafficsigns_dataset\round\bicycle\00473_00002.png,round,1,2
360,403,./trafficsigns_dataset\round\bicycle\00552_00000.png,round,1,2
361,404,./trafficsigns_dataset\round\bicycle\00552_00001.png,round,1,2
362,405,./trafficsigns_dataset\round\bicycle\00552_00002.png,round,1,2
363,406,./trafficsigns_dataset\round\bicycle\00574_00000.png,round,1,2
364,407,./trafficsigns_dataset\round\bicycle\00574_00001.png,round,1,2
365,408,./trafficsigns_dataset\round\bicycle\00574_00002.png,round,1,2
366,409,./trafficsigns_dataset\round\bicycle\00653_00000.png,round,1,2
367,410,./trafficsigns_dataset\round\bicycle\00653_00001.png,round,1,2
368,411,./trafficsigns_dataset\round\bicycle\00653_00002.png,round,1,2
369,412,./trafficsigns_dataset\round\bicycle\00655_00000.png,round,1,2
370,413,./trafficsigns_dataset\round\bicycle\00655_00001.png,round,1,2
371,414,./trafficsigns_dataset\round\bicycle\00655_00002.png,round,1,2
372,415,./trafficsigns_dataset\round\bicycle\00667_00000.png,round,1,2
373,416,./trafficsigns_dataset\round\bicycle\00667_00001.png,round,1,2
374,417,./trafficsigns_dataset\round\bicycle\00667_00002.png,round,1,2
375,418,./trafficsigns_dataset\round\bicycle\00669_00000.png,round,1,2
376,419,./trafficsigns_dataset\round\bicycle\00669_00001.png,round,1,2
377,420,./trafficsigns_dataset\round\bicycle\00677_00000.png,round,1,2
378,421,./trafficsigns_dataset\round\bicycle\00677_00001.png,round,1,2
379,422,./trafficsigns_dataset\round\bicycle\00677_00002.png,round,1,2
380,423,./trafficsigns_dataset\round\bicycle\00686_00000.png,round,1,2
381,424,./trafficsigns_dataset\round\bicycle\00686_00001.png,round,1,2
382,425,./trafficsigns_dataset\round\bicycle\00686_00002.png,round,1,2
383,426,./trafficsigns_dataset\round\bicycle\00693_00000.png,round,1,2
384,427,./trafficsigns_dataset\round\bicycle\00693_00001.png,round,1,2
385,428,./trafficsigns_dataset\round\bicycle\00693_00002.png,round,1,2
386,429,./trafficsigns_dataset\round\bicycle\00694_00000.png,round,1,2
387,430,./trafficsigns_dataset\round\bicycle\00694_00001.png,round,1,2
388,431,./trafficsigns_dataset\round\bicycle\00694_00002.png,round,1,2
389,432,./trafficsigns_dataset\round\bicycle\00714_00000.png,round,1,2
390,433,./trafficsigns_dataset\round\bicycle\00714_00001.png,round,1,2
391,434,./trafficsigns_dataset\round\bicycle\00714_00002.png,round,1,2
392,435,./trafficsigns_dataset\round\bicycle\00732_00000.png,round,1,2
393,436,./trafficsigns_dataset\round\bicycle\00732_00001.png,round,1,2
394,437,./trafficsigns_dataset\round\bicycle\00732_00002.png,round,1,2
395,438,./trafficsigns_dataset\round\bicycle\00733_00000.png,round,1,2
396,439,./trafficsigns_dataset\round\bicycle\00733_00001.png,round,1,2
397,440,./trafficsigns_dataset\round\bicycle\00733_00002.png,round,1,2
398,441,./trafficsigns_dataset\round\bicycle\00740_00000.png,round,1,2
399,442,./trafficsigns_dataset\round\bicycle\00740_00001.png,round,1,2
400,443,./trafficsigns_dataset\round\bicycle\00740_00002.png,round,1,2
401,444,./trafficsigns_dataset\round\bicycle\00741_00000.png,round,1,2
402,445,./trafficsigns_dataset\round\bicycle\00741_00001.png,round,1,2
403,446,./trafficsigns_dataset\round\bicycle\00741_00002.png,round,1,2
404,447,./trafficsigns_dataset\round\bicycle\00745_00000.png,round,1,2
405,448,./trafficsigns_dataset\round\bicycle\00745_00001.png,round,1,2
406,449,./trafficsigns_dataset\round\bicycle\00745_00002.png,round,1,2
407,450,./trafficsigns_dataset\round\bicycle\00751_00000.png,round,1,2
408,451,./trafficsigns_dataset\round\bicycle\00751_00001.png,round,1,2
409,452,./trafficsigns_dataset\round\bicycle\00751_00002.png,round,1,2
410,453,./trafficsigns_dataset\round\bicycle\00759_00000.png,round,1,2
411,454,./trafficsigns_dataset\round\bicycle\00759_00001.png,round,1,2
412,455,./trafficsigns_dataset\round\bicycle\00759_00002.png,round,1,2
413,456,./trafficsigns_dataset\round\bicycle\00764_00000.png,round,1,2
414,457,./trafficsigns_dataset\round\bicycle\00764_00001.png,round,1,2
415,458,./trafficsigns_dataset\round\bicycle\00764_00002.png,round,1,2
416,459,./trafficsigns_dataset\round\bicycle\00772_00000.png,round,1,2
417,460,./trafficsigns_dataset\round\bicycle\00772_00001.png,round,1,2
418,461,./trafficsigns_dataset\round\bicycle\00772_00002.png,round,1,2
419,462,./trafficsigns_dataset\round\bicycle\00774_00000.png,round,1,2
420,463,./trafficsigns_dataset\round\bicycle\00774_00001.png,round,1,2
421,464,./trafficsigns_dataset\round\bicycle\00774_00002.png,round,1,2
422,465,./trafficsigns_dataset\round\bicycle\00778_00000.png,round,1,2
423,466,./trafficsigns_dataset\round\bicycle\00778_00001.png,round,1,2
424,467,./trafficsigns_dataset\round\bicycle\00778_00002.png,round,1,2
425,468,./trafficsigns_dataset\round\bicycle\00796_00000.png,round,1,2
426,469,./trafficsigns_dataset\round\bicycle\00796_00001.png,round,1,2
427,470,./trafficsigns_dataset\round\bicycle\00796_00002.png,round,1,2
428,471,./trafficsigns_dataset\round\bicycle\00800_00000.png,round,1,2
429,472,./trafficsigns_dataset\round\bicycle\00800_00001.png,round,1,2
430,473,./trafficsigns_dataset\round\bicycle\00800_00002.png,round,1,2
431,474,./trafficsigns_dataset\round\bicycle\00822_00000.png,round,1,2
432,475,./trafficsigns_dataset\round\bicycle\00822_00001.png,round,1,2
433,476,./trafficsigns_dataset\round\bicycle\00822_00002.png,round,1,2
434,477,./trafficsigns_dataset\round\bicycle\00822_00003.png,round,1,2
435,478,./trafficsigns_dataset\round\bicycle\00822_00004.png,round,1,2
436,479,./trafficsigns_dataset\round\bicycle\00844_00000.png,round,1,2
437,480,./trafficsigns_dataset\round\bicycle\00844_00001.png,round,1,2
438,481,./trafficsigns_dataset\round\bicycle\00844_00002.png,round,1,2
439,482,./trafficsigns_dataset\round\bicycle\00855_00000.png,round,1,2
440,483,./trafficsigns_dataset\round\bicycle\00855_00001.png,round,1,2
441,484,./trafficsigns_dataset\round\bicycle\00855_00002.png,round,1,2
442,485,./trafficsigns_dataset\round\bicycle\00857_00000.png,round,1,2
443,486,./trafficsigns_dataset\round\bicycle\00857_00001.png,round,1,2
444,487,./trafficsigns_dataset\round\bicycle\00857_00002.png,round,1,2
445,488,./trafficsigns_dataset\round\bicycle\00861_00000.png,round,1,2
446,489,./trafficsigns_dataset\round\bicycle\00861_00001.png,round,1,2
447,490,./trafficsigns_dataset\round\bicycle\00861_00002.png,round,1,2
448,491,./trafficsigns_dataset\round\bicycle\00862_00000.png,round,1,2
449,492,./trafficsigns_dataset\round\bicycle\00862_00001.png,round,1,2
450,493,./trafficsigns_dataset\round\bicycle\00862_00002.png,round,1,2
451,494,./trafficsigns_dataset\round\bicycle\00864_00000.png,round,1,2
452,495,./trafficsigns_dataset\round\bicycle\00864_00001.png,round,1,2
453,496,./trafficsigns_dataset\round\bicycle\00864_00002.png,round,1,2
454,497,./trafficsigns_dataset\round\bicycle\00904_00000.png,round,1,2
455,498,./trafficsigns_dataset\round\bicycle\00904_00001.png,round,1,2
456,499,./trafficsigns_dataset\round\bicycle\00904_00002.png,round,1,2
457,500,./trafficsigns_dataset\round\bicycle\00906_00000.png,round,1,2
458,501,./trafficsigns_dataset\round\bicycle\00906_00001.png,round,1,2
459,502,./trafficsigns_dataset\round\bicycle\00906_00002.png,round,1,2
460,503,./trafficsigns_dataset\round\bicycle\00914_00000.png,round,1,2
461,504,./trafficsigns_dataset\round\bicycle\00914_00001.png,round,1,2
462,505,./trafficsigns_dataset\round\bicycle\00914_00002.png,round,1,2
463,506,./trafficsigns_dataset\round\bicycle\01000_00000.png,round,1,2
464,507,./trafficsigns_dataset\round\bicycle\01000_00001.png,round,1,2
465,508,./trafficsigns_dataset\round\bicycle\01000_00002.png,round,1,2
466,509,./trafficsigns_dataset\round\bicycle\01019_00000.png,round,1,2
467,510,./trafficsigns_dataset\round\bicycle\01019_00001.png,round,1,2
468,511,./trafficsigns_dataset\round\bicycle\01019_00002.png,round,1,2
469,512,./trafficsigns_dataset\round\bicycle\01029_00000.png,round,1,2
470,513,./trafficsigns_dataset\round\bicycle\01029_00001.png,round,1,2
471,514,./trafficsigns_dataset\round\bicycle\01029_00002.png,round,1,2
472,515,./trafficsigns_dataset\round\bicycle\01034_00000.png,round,1,2
473,516,./trafficsigns_dataset\round\bicycle\01034_00001.png,round,1,2
474,517,./trafficsigns_dataset\round\bicycle\01034_00002.png,round,1,2
475,518,./trafficsigns_dataset\round\bicycle\01110_00000.png,round,1,2
476,519,./trafficsigns_dataset\round\bicycle\01110_00001.png,round,1,2
477,520,./trafficsigns_dataset\round\bicycle\01110_00002.png,round,1,2
478,521,./trafficsigns_dataset\round\bicycle\01129_00000.png,round,1,2
479,522,./trafficsigns_dataset\round\bicycle\01129_00001.png,round,1,2
480,523,./trafficsigns_dataset\round\bicycle\01129_00002.png,round,1,2
481,524,./trafficsigns_dataset\round\bicycle\01208_00000.png,round,1,2
482,525,./trafficsigns_dataset\round\bicycle\01208_00001.png,round,1,2
483,526,./trafficsigns_dataset\round\bicycle\01208_00002.png,round,1,2
484,527,./trafficsigns_dataset\round\bicycle\01208_00003.png,round,1,2
485,528,./trafficsigns_dataset\round\bicycle\01230_00000.png,round,1,2
486,529,./trafficsigns_dataset\round\bicycle\01230_00001.png,round,1,2
487,530,./trafficsigns_dataset\round\bicycle\01230_00002.png,round,1,2
488,531,./trafficsigns_dataset\round\bicycle\01315_00000.png,round,1,2
489,532,./trafficsigns_dataset\round\bicycle\01315_00001.png,round,1,2
490,533,./trafficsigns_dataset\round\bicycle\01315_00002.png,round,1,2
491,534,./trafficsigns_dataset\round\bicycle\01342_00000.png,round,1,2
492,535,./trafficsigns_dataset\round\bicycle\01342_00001.png,round,1,2
493,536,./trafficsigns_dataset\round\bicycle\01342_00002.png,round,1,2
494,537,./trafficsigns_dataset\round\bicycle\01347_00000.png,round,1,2
495,538,./trafficsigns_dataset\round\bicycle\01347_00001.png,round,1,2
496,539,./trafficsigns_dataset\round\bicycle\01351_00000.png,round,1,2
497,540,./trafficsigns_dataset\round\bicycle\01351_00001.png,round,1,2
498,541,./trafficsigns_dataset\round\bicycle\01351_00002.png,round,1,2
499,542,./trafficsigns_dataset\round\bicycle\01356_00000.png,round,1,2
500,543,./trafficsigns_dataset\round\bicycle\01356_00001.png,round,1,2
501,544,./trafficsigns_dataset\round\bicycle\01356_00002.png,round,1,2
502,545,./trafficsigns_dataset\round\bicycle\01364_00000.png,round,1,2
503,546,./trafficsigns_dataset\round\bicycle\01364_00001.png,round,1,2
504,547,./trafficsigns_dataset\round\bicycle\01364_00002.png,round,1,2
505,548,./trafficsigns_dataset\round\bicycle\01382_00000.png,round,1,2
506,549,./trafficsigns_dataset\round\bicycle\01382_00001.png,round,1,2
507,550,./trafficsigns_dataset\round\bicycle\01382_00002.png,round,1,2
508,551,./trafficsigns_dataset\round\bicycle\01457_00000.png,round,1,2
509,552,./trafficsigns_dataset\round\bicycle\01457_00001.png,round,1,2
510,553,./trafficsigns_dataset\round\bicycle\01457_00002.png,round,1,2
511,554,./trafficsigns_dataset\round\bicycle\01458_00000.png,round,1,2
512,555,./trafficsigns_dataset\round\bicycle\01461_00000.png,round,1,2
513,556,./trafficsigns_dataset\round\bicycle\01461_00001.png,round,1,2
514,557,./trafficsigns_dataset\round\bicycle\01461_00002.png,round,1,2
515,558,./trafficsigns_dataset\round\bicycle\01502_00000.png,round,1,2
516,559,./trafficsigns_dataset\round\bicycle\01502_00001.png,round,1,2
517,560,./trafficsigns_dataset\round\bicycle\01502_00002.png,round,1,2
518,561,./trafficsigns_dataset\round\bicycle\01504_00000.png,round,1,2
519,562,./trafficsigns_dataset\round\bicycle\01511_00000.png,round,1,2
520,563,./trafficsigns_dataset\round\bicycle\01511_00001.png,round,1,2
521,564,./trafficsigns_dataset\round\bicycle\01511_00002.png,round,1,2
522,565,./trafficsigns_dataset\round\bicycle\01526_00000.png,round,1,2
523,566,./trafficsigns_dataset\round\bicycle\01526_00001.png,round,1,2
524,567,./trafficsigns_dataset\round\bicycle\01526_00002.png,round,1,2
525,568,./trafficsigns_dataset\round\bicycle\01684_00000.png,round,1,2
526,569,./trafficsigns_dataset\round\bicycle\01684_00001.png,round,1,2
527,570,./trafficsigns_dataset\round\bicycle\01684_00002.png,round,1,2
528,571,./trafficsigns_dataset\round\bicycle\01713_00000.png,round,1,2
529,572,./trafficsigns_dataset\round\bicycle\01713_00001.png,round,1,2
530,573,./trafficsigns_dataset\round\bicycle\01713_00002.png,round,1,2
531,574,./trafficsigns_dataset\round\bicycle\01839_00000.png,round,1,2
532,575,./trafficsigns_dataset\round\bicycle\01839_00001.png,round,1,2
533,576,./trafficsigns_dataset\round\bicycle\01839_00002.png,round,1,2
534,577,./trafficsigns_dataset\round\bicycle\01840_00000.png,round,1,2
535,578,./trafficsigns_dataset\round\bicycle\01840_00001.png,round,1,2
536,579,./trafficsigns_dataset\round\bicycle\01840_00002.png,round,1,2
537,580,./trafficsigns_dataset\round\bicycle\01846_00000.png,round,1,2
538,581,./trafficsigns_dataset\round\bicycle\01846_00001.png,round,1,2
539,582,./trafficsigns_dataset\round\bicycle\01846_00002.png,round,1,2
540,583,./trafficsigns_dataset\round\bicycle\01847_00000.png,round,1,2
541,584,./trafficsigns_dataset\round\bicycle\01847_00001.png,round,1,2
542,585,./trafficsigns_dataset\round\bicycle\01847_00002.png,round,1,2
543,586,./trafficsigns_dataset\round\bicycle\01849_00000.png,round,1,2
544,587,./trafficsigns_dataset\round\bicycle\01849_00001.png,round,1,2
545,588,./trafficsigns_dataset\round\bicycle\01849_00002.png,round,1,2
546,589,./trafficsigns_dataset\round\bicycle\01853_00000.png,round,1,2
547,590,./trafficsigns_dataset\round\bicycle\01853_00001.png,round,1,2
548,591,./trafficsigns_dataset\round\bicycle\01853_00002.png,round,1,2
549,592,./trafficsigns_dataset\round\bicycle\01919_00000.png,round,1,2
550,593,./trafficsigns_dataset\round\bicycle\01919_00001.png,round,1,2
551,594,./trafficsigns_dataset\round\bicycle\01919_00002.png,round,1,2
552,595,./trafficsigns_dataset\round\bicycle\01953_00000.png,round,1,2
553,596,./trafficsigns_dataset\round\bicycle\01953_00001.png,round,1,2
554,597,./trafficsigns_dataset\round\bicycle\01953_00002.png,round,1,2
555,598,./trafficsigns_dataset\round\bicycle\01954_00000.png,round,1,2
556,599,./trafficsigns_dataset\round\bicycle\01954_00001.png,round,1,2
557,600,./trafficsigns_dataset\round\bicycle\01954_00002.png,round,1,2
558,601,./trafficsigns_dataset\round\bicycle\01960_00000.png,round,1,2
559,602,./trafficsigns_dataset\round\bicycle\01960_00001.png,round,1,2
560,603,./trafficsigns_dataset\round\bicycle\01960_00002.png,round,1,2
561,604,./trafficsigns_dataset\round\bicycle\01961_00000.png,round,1,2
562,605,./trafficsigns_dataset\round\bicycle\01961_00001.png,round,1,2
563,606,./trafficsigns_dataset\round\bicycle\01961_00002.png,round,1,2
564,607,./trafficsigns_dataset\round\bicycle\01963_00000.png,round,1,2
565,608,./trafficsigns_dataset\round\bicycle\01963_00001.png,round,1,2
566,609,./trafficsigns_dataset\round\bicycle\01963_00002.png,round,1,2
567,610,./trafficsigns_dataset\round\limitedtraffic\00019_00000.png,round,1,2
568,611,./trafficsigns_dataset\round\limitedtraffic\00019_00001.png,round,1,2
569,612,./trafficsigns_dataset\round\limitedtraffic\00019_00002.png,round,1,2
570,613,./trafficsigns_dataset\round\limitedtraffic\00040_00000.png,round,1,2
571,614,./trafficsigns_dataset\round\limitedtraffic\00040_00001.png,round,1,2
572,615,./trafficsigns_dataset\round\limitedtraffic\00040_00002.png,round,1,2
573,616,./trafficsigns_dataset\round\limitedtraffic\00094_00000.png,round,1,2
574,617,./trafficsigns_dataset\round\limitedtraffic\00094_00001.png,round,1,2
575,618,./trafficsigns_dataset\round\limitedtraffic\00094_00002.png,round,1,2
576,619,./trafficsigns_dataset\round\limitedtraffic\00155_00000.png,round,1,2
577,620,./trafficsigns_dataset\round\limitedtraffic\00155_00001.png,round,1,2
578,621,./trafficsigns_dataset\round\limitedtraffic\00155_00002.png,round,1,2
579,622,./trafficsigns_dataset\round\limitedtraffic\00158_00000.png,round,1,2
580,623,./trafficsigns_dataset\round\limitedtraffic\00158_00001.png,round,1,2
581,624,./trafficsigns_dataset\round\limitedtraffic\00158_00002.png,round,1,2
582,625,./trafficsigns_dataset\round\limitedtraffic\00200_00000.png,round,1,2
583,626,./trafficsigns_dataset\round\limitedtraffic\00200_00001.png,round,1,2
584,627,./trafficsigns_dataset\round\limitedtraffic\00200_00002.png,round,1,2
585,628,./trafficsigns_dataset\round\limitedtraffic\00292_00000.png,round,1,2
586,629,./trafficsigns_dataset\round\limitedtraffic\00292_00001.png,round,1,2
587,630,./trafficsigns_dataset\round\limitedtraffic\00292_00002.png,round,1,2
588,631,./trafficsigns_dataset\round\limitedtraffic\00333_00000.png,round,1,2
589,632,./trafficsigns_dataset\round\limitedtraffic\00333_00001.png,round,1,2
590,633,./trafficsigns_dataset\round\limitedtraffic\00333_00002.png,round,1,2
591,634,./trafficsigns_dataset\round\limitedtraffic\00407_00000.png,round,1,2
592,635,./trafficsigns_dataset\round\limitedtraffic\00407_00001.png,round,1,2
593,636,./trafficsigns_dataset\round\limitedtraffic\00407_00002.png,round,1,2
594,637,./trafficsigns_dataset\round\limitedtraffic\00517_00000.png,round,1,2
595,638,./trafficsigns_dataset\round\limitedtraffic\00517_00001.png,round,1,2
596,639,./trafficsigns_dataset\round\limitedtraffic\00517_00002.png,round,1,2
597,640,./trafficsigns_dataset\round\limitedtraffic\00589_00000.png,round,1,2
598,641,./trafficsigns_dataset\round\limitedtraffic\00589_00001.png,round,1,2
599,642,./trafficsigns_dataset\round\limitedtraffic\00589_00002.png,round,1,2
600,643,./trafficsigns_dataset\round\limitedtraffic\00641_00000.png,round,1,2
601,644,./trafficsigns_dataset\round\limitedtraffic\00641_00001.png,round,1,2
602,645,./trafficsigns_dataset\round\limitedtraffic\00641_00002.png,round,1,2
603,646,./trafficsigns_dataset\round\limitedtraffic\00642_00000.png,round,1,2
604,647,./trafficsigns_dataset\round\limitedtraffic\00642_00001.png,round,1,2
